customer_id,service_id,quantity,timestamp,amount
1001,15,1,2023-04-27T15:19:00.155516,
1001,1,1,2023-04-27T15:19:30.155516,
1001,9,1,2023-04-27T15:20:00.155516,
1001,20,1,2023-04-27T15:20:30.155516,
1001,10,1,2023-05-14T15:18:30.189192,
1001,13,1,2023-05-14T15:19:00.189192,
1001,4,1,2023-05-14T15:19:30.189192,
1001,11,1,2023-05-14T15:20:00.189192,
1001,16,1,2023-05-14T15:20:30.189192,
1001,11,1,2023-06-28T15:18:30.117129,
1001,8,1,2023-06-28T15:19:00.117129,
1001,12,1,2023-06-28T15:19:30.117129,
1001,10,1,2023-06-28T15:20:00.117129,
1001,14,1,2023-06-28T15:20:30.117129,
1001,8,1,2024-06-03T15:18:30.149662,
1001,11,1,2024-06-03T15:19:00.149662,
1001,18,1,2024-06-03T15:19:30.149662,
1001,5,1,2024-06-03T15:20:00.149662,
1001,2,1,2024-06-03T15:20:30.149662,
1001,12,1,2024-07-08T15:18:30.165882,
1001,1,1,2024-07-08T15:19:00.165882,
1001,11,1,2024-07-08T15:19:30.165882,
1001,7,1,2024-07-08T15:20:00.165882,
1001,9,1,2024-07-08T15:20:30.165882,
1001,17,1,2024-07-19T15:18:30.194598,
1001,15,1,2024-07-19T15:19:00.194598,
1001,1,1,2024-07-19T15:19:30.194598,
1001,9,1,2024-07-19T15:20:00.194598,
1001,20,1,2024-07-19T15:20:30.194598,
1001,11,1,2024-10-15T15:18:30.194012,
1001,8,1,2024-10-15T15:19:00.194012,
1001,12,1,2024-10-15T15:19:30.194012,
1001,10,1,2024-10-15T15:20:00.194012,
1001,14,1,2024-10-15T15:20:30.194012,
1001,3,1,2025-08-18T15:18:30.110378,
1001,2,1,2025-08-18T15:19:00.110378,
1001,19,1,2025-08-18T15:19:30.110378,
1001,13,1,2025-08-18T15:20:00.110378,
1001,4,1,2025-08-18T15:20:30.110378,
1001,11,1,2025-09-02T15:18:30.176178,
1001,8,1,2025-09-02T15:19:00.176178,
1001,12,1,2025-09-02T15:19:30.176178,
1001,10,1,2025-09-02T15:20:00.176178,
1001,14,1,2025-09-02T15:20:30.176178,
1001,14,1,2025-10-25T15:18:30.124862,
1001,1,1,2025-10-25T15:19:00.124862,
1001,11,1,2025-10-25T15:19:30.124862,
1001,2,1,2025-10-25T15:20:00.124862,
1001,18,1,2025-10-25T15:20:30.124862,
1002,17,1,2023-08-12T15:18:30.106837,
1002,15,1,2023-08-12T15:19:00.106837,
1002,1,1,2023-08-12T15:19:30.106837,
1002,9,1,2023-08-12T15:20:00.106837,
1002,20,1,2023-08-12T15:20:30.106837,
1002,12,1,2023-08-14T15:18:30.131248,
1002,1,1,2023-08-14T15:19:00.131248,
1002,11,1,2023-08-14T15:19:30.131248,
1002,7,1,2023-08-14T15:20:00.131248,
1002,9,1,2023-08-14T15:20:30.131248,
1002,18,1,2024-01-23T15:18:30.157839,
1002,6,1,2024-01-23T15:19:00.157839,
1002,15,1,2024-01-23T15:19:30.157839,
1002,8,1,2024-01-23T15:20:00.157839,
1002,5,1,2024-01-23T15:20:30.157839,
1002,7,1,2024-05-16T15:18:30.166496,
1002,1,1,2024-05-16T15:19:00.166496,
1002,18,1,2024-05-16T15:19:30.166496,
1002,12,1,2024-05-16T15:20:00.166496,
1002,2,1,2024-05-16T15:20:30.166496,
1002,18,1,2024-08-03T15:18:30.144261,
1002,6,1,2024-08-03T15:19:00.144261,
1002,15,1,2024-08-03T15:19:30.144261,
1002,8,1,2024-08-03T15:20:00.144261,
1002,5,1,2024-08-03T15:20:30.144261,
1002,12,1,2025-06-01T15:18:30.158588,
1002,1,1,2025-06-01T15:19:00.158588,
1002,11,1,2025-06-01T15:19:30.158588,
1002,7,1,2025-06-01T15:20:00.158588,
1002,9,1,2025-06-01T15:20:30.158588,
1002,15,1,2025-07-19T15:18:30.155729,
1002,18,1,2025-07-19T15:19:00.155729,
1002,17,1,2025-07-19T15:19:30.155729,
1002,6,1,2025-07-19T15:20:00.155729,
1002,16,1,2025-07-19T15:20:30.155729,
1003,7,1,2023-04-12T15:18:30.142096,
1003,1,1,2023-04-12T15:19:00.142096,
1003,18,1,2023-04-12T15:19:30.142096,
1003,12,1,2023-04-12T15:20:00.142096,
1003,2,1,2023-04-12T15:20:30.142096,
1003,15,1,2023-05-17T15:18:30.128132,
1003,18,1,2023-05-17T15:19:00.128132,
1003,17,1,2023-05-17T15:19:30.128132,
1003,6,1,2023-05-17T15:20:00.128132,
1003,16,1,2023-05-17T15:20:30.128132,
1003,19,1,2023-05-31T15:18:30.145875,
1003,3,1,2023-05-31T15:19:00.145875,
1003,6,1,2023-05-31T15:19:30.145875,
1003,12,1,2023-05-31T15:20:00.145875,
1003,1,1,2023-05-31T15:20:30.145875,
1003,2,1,2023-06-21T15:18:30.177645,
1003,3,1,2023-06-21T15:19:00.177645,
1003,5,1,2023-06-21T15:19:30.177645,
1003,8,1,2023-06-21T15:20:00.177645,
1003,7,1,2023-06-21T15:20:30.177645,
1003,6,1,2023-09-02T15:18:30.170878,
1003,18,1,2023-09-02T15:19:00.170878,
1003,19,1,2023-09-02T15:19:30.170878,
1003,15,1,2023-09-02T15:20:00.170878,
1003,17,1,2023-09-02T15:20:30.170878,
1003,15,1,2024-01-25T15:18:30.175055,
1003,18,1,2024-01-25T15:19:00.175055,
1003,17,1,2024-01-25T15:19:30.175055,
1003,6,1,2024-01-25T15:20:00.175055,
1003,16,1,2024-01-25T15:20:30.175055,
1003,3,1,2024-03-09T15:18:30.185260,
1003,2,1,2024-03-09T15:19:00.185260,
1003,19,1,2024-03-09T15:19:30.185260,
1003,13,1,2024-03-09T15:20:00.185260,
1003,4,1,2024-03-09T15:20:30.185260,
1003,4,1,2024-11-13T15:18:30.162414,
1003,13,1,2024-11-13T15:19:00.162414,
1003,10,1,2024-11-13T15:19:30.162414,
1003,12,1,2024-11-13T15:20:00.162414,
1003,17,1,2024-11-13T15:20:30.162414,
1003,3,1,2025-01-08T15:18:30.146997,
1003,2,1,2025-01-08T15:19:00.146997,
1003,19,1,2025-01-08T15:19:30.146997,
1003,13,1,2025-01-08T15:20:00.146997,
1003,4,1,2025-01-08T15:20:30.146997,
1004,20,1,2022-11-17T15:18:30.166424,
1004,17,1,2022-11-17T15:19:00.166424,
1004,6,1,2022-11-17T15:19:30.166424,
1004,9,1,2022-11-17T15:20:00.166424,
1004,4,1,2022-11-17T15:20:30.166424,
1004,13,1,2022-12-08T15:18:30.173505,
1004,10,1,2022-12-08T15:19:00.173505,
1004,1,1,2022-12-08T15:19:30.173505,
1004,4,1,2022-12-08T15:20:00.173505,
1004,18,1,2022-12-08T15:20:30.173505,
1004,19,1,2023-02-28T15:18:30.119242,
1004,3,1,2023-02-28T15:19:00.119242,
1004,6,1,2023-02-28T15:19:30.119242,
1004,12,1,2023-02-28T15:20:00.119242,
1004,1,1,2023-02-28T15:20:30.119242,
1004,15,1,2023-03-08T15:18:30.108773,
1004,18,1,2023-03-08T15:19:00.108773,
1004,17,1,2023-03-08T15:19:30.108773,
1004,6,1,2023-03-08T15:20:00.108773,
1004,16,1,2023-03-08T15:20:30.108773,
1004,1,1,2023-05-11T15:18:30.133106,
1004,14,1,2023-05-11T15:19:00.133106,
1004,7,1,2023-05-11T15:19:30.133106,
1004,12,1,2023-05-11T15:20:00.133106,
1004,13,1,2023-05-11T15:20:30.133106,
1004,5,1,2023-06-16T15:18:30.134287,
1004,18,1,2023-06-16T15:19:00.134287,
1004,2,1,2023-06-16T15:19:30.134287,
1004,8,1,2023-06-16T15:20:00.134287,
1004,1,1,2023-06-16T15:20:30.134287,
1004,16,1,2023-07-14T15:18:30.135550,
1004,1,1,2023-07-14T15:19:00.135550,
1004,10,1,2023-07-14T15:19:30.135550,
1004,15,1,2023-07-14T15:20:00.135550,
1004,12,1,2023-07-14T15:20:30.135550,
1004,16,1,2025-05-17T15:18:30.113153,
1004,1,1,2025-05-17T15:19:00.113153,
1004,10,1,2025-05-17T15:19:30.113153,
1004,15,1,2025-05-17T15:20:00.113153,
1004,12,1,2025-05-17T15:20:30.113153,
1004,5,1,2025-07-20T15:18:30.188537,
1004,18,1,2025-07-20T15:19:00.188537,
1004,2,1,2025-07-20T15:19:30.188537,
1004,8,1,2025-07-20T15:20:00.188537,
1004,1,1,2025-07-20T15:20:30.188537,
1004,1,1,2025-08-31T15:18:30.150732,
1004,14,1,2025-08-31T15:19:00.150732,
1004,7,1,2025-08-31T15:19:30.150732,
1004,12,1,2025-08-31T15:20:00.150732,
1004,13,1,2025-08-31T15:20:30.150732,
1005,13,1,2022-12-07T15:18:30.200058,
1005,10,1,2022-12-07T15:19:00.200058,
1005,1,1,2022-12-07T15:19:30.200058,
1005,4,1,2022-12-07T15:20:00.200058,
1005,18,1,2022-12-07T15:20:30.200058,
1005,5,1,2023-03-31T15:18:30.155168,
1005,18,1,2023-03-31T15:19:00.155168,
1005,2,1,2023-03-31T15:19:30.155168,
1005,8,1,2023-03-31T15:20:00.155168,
1005,1,1,2023-03-31T15:20:30.155168,
1005,2,1,2025-05-14T15:18:30.186390,
1005,3,1,2025-05-14T15:19:00.186390,
1005,5,1,2025-05-14T15:19:30.186390,
1005,8,1,2025-05-14T15:20:00.186390,
1005,7,1,2025-05-14T15:20:30.186390,
1005,6,1,2024-04-09T15:18:30.151353,
1005,18,1,2024-04-09T15:19:00.151353,
1005,19,1,2024-04-09T15:19:30.151353,
1005,15,1,2024-04-09T15:20:00.151353,
1005,17,1,2024-04-09T15:20:30.151353,
1005,18,1,2024-06-02T15:18:30.181387,
1005,6,1,2024-06-02T15:19:00.181387,
1005,15,1,2024-06-02T15:19:30.181387,
1005,8,1,2024-06-02T15:20:00.181387,
1005,5,1,2024-06-02T15:20:30.181387,
1005,8,1,2024-07-29T15:18:30.148946,
1005,11,1,2024-07-29T15:19:00.148946,
1005,18,1,2024-07-29T15:19:30.148946,
1005,5,1,2024-07-29T15:20:00.148946,
1005,2,1,2024-07-29T15:20:30.148946,
1005,17,1,2024-09-10T15:18:30.201185,
1005,15,1,2024-09-10T15:19:00.201185,
1005,1,1,2024-09-10T15:19:30.201185,
1005,9,1,2024-09-10T15:20:00.201185,
1005,20,1,2024-09-10T15:20:30.201185,
1005,8,1,2024-11-27T15:18:30.185284,
1005,11,1,2024-11-27T15:19:00.185284,
1005,18,1,2024-11-27T15:19:30.185284,
1005,5,1,2024-11-27T15:20:00.185284,
1005,2,1,2024-11-27T15:20:30.185284,
1005,3,1,2024-12-07T15:18:30.113409,
1005,2,1,2024-12-07T15:19:00.113409,
1005,19,1,2024-12-07T15:19:30.113409,
1005,13,1,2024-12-07T15:20:00.113409,
1005,4,1,2024-12-07T15:20:30.113409,
1005,19,1,2025-02-03T15:18:30.164407,
1005,3,1,2025-02-03T15:19:00.164407,
1005,6,1,2025-02-03T15:19:30.164407,
1005,12,1,2025-02-03T15:20:00.164407,
1005,1,1,2025-02-03T15:20:30.164407,
1005,7,1,2025-03-30T15:18:30.109697,
1005,1,1,2025-03-30T15:19:00.109697,
1005,18,1,2025-03-30T15:19:30.109697,
1005,12,1,2025-03-30T15:20:00.109697,
1005,2,1,2025-03-30T15:20:30.109697,
1006,20,1,2023-04-06T15:18:30.186855,
1006,17,1,2023-04-06T15:19:00.186855,
1006,6,1,2023-04-06T15:19:30.186855,
1006,9,1,2023-04-06T15:20:00.186855,
1006,1,1,2023-04-06T15:20:30.186855,
1006,20,1,2023-04-15T15:18:30.153933,
1006,17,1,2023-04-15T15:19:00.153933,
1006,6,1,2023-04-15T15:19:30.153933,
1006,9,1,2023-04-15T15:20:00.153933,
1006,11,1,2023-04-15T15:20:30.153933,
1006,4,1,2023-07-25T15:18:30.182772,
1006,13,1,2023-07-25T15:19:00.182772,
1006,10,1,2023-07-25T15:19:30.182772,
1006,12,1,2023-07-25T15:20:00.182772,
1006,17,1,2023-07-25T15:20:30.182772,
1006,14,1,2023-08-04T15:18:30.196356,
1006,1,1,2023-08-04T15:19:00.196356,
1006,11,1,2023-08-04T15:19:30.196356,
1006,2,1,2023-08-04T15:20:00.196356,
1006,18,1,2023-08-04T15:20:30.196356,
1006,20,1,2024-02-17T15:18:30.148480,
1006,17,1,2024-02-17T15:19:00.148480,
1006,6,1,2024-02-17T15:19:30.148480,
1006,9,1,2024-02-17T15:20:00.148480,
1006,10,1,2024-02-17T15:20:30.148480,
1006,16,1,2024-04-07T15:18:30.164742,
1006,1,1,2024-04-07T15:19:00.164742,
1006,10,1,2024-04-07T15:19:30.164742,
1006,15,1,2024-04-07T15:20:00.164742,
1006,12,1,2024-04-07T15:20:30.164742,
1006,18,1,2024-07-29T15:18:30.133932,
1006,6,1,2024-07-29T15:19:00.133932,
1006,15,1,2024-07-29T15:19:30.133932,
1006,8,1,2024-07-29T15:20:00.133932,
1006,5,1,2024-07-29T15:20:30.133932,
1006,6,1,2024-10-15T15:18:30.160927,
1006,18,1,2024-10-15T15:19:00.160927,
1006,19,1,2024-10-15T15:19:30.160927,
1006,15,1,2024-10-15T15:20:00.160927,
1006,17,1,2024-10-15T15:20:30.160927,
1006,11,1,2025-02-12T15:18:30.103487,
1006,8,1,2025-02-12T15:19:00.103487,
1006,12,1,2025-02-12T15:19:30.103487,
1006,10,1,2025-02-12T15:20:00.103487,
1006,14,1,2025-02-12T15:20:30.103487,
1006,16,1,2025-06-12T15:18:30.202017,
1006,1,1,2025-06-12T15:19:00.202017,
1006,10,1,2025-06-12T15:19:30.202017,
1006,15,1,2025-06-12T15:20:00.202017,
1006,12,1,2025-06-12T15:20:30.202017,
1007,16,1,2023-01-12T15:18:30.178888,
1007,1,1,2023-01-12T15:19:00.178888,
1007,10,1,2023-01-12T15:19:30.178888,
1007,15,1,2023-01-12T15:20:00.178888,
1007,12,1,2023-01-12T15:20:30.178888,
1007,14,1,2023-04-04T15:18:30.120127,
1007,1,1,2023-04-04T15:19:00.120127,
1007,11,1,2023-04-04T15:19:30.120127,
1007,2,1,2023-04-04T15:20:00.120127,
1007,18,1,2023-04-04T15:20:30.120127,
1007,13,1,2023-05-31T15:18:30.201208,
1007,10,1,2023-05-31T15:19:00.201208,
1007,1,1,2023-05-31T15:19:30.201208,
1007,4,1,2023-05-31T15:20:00.201208,
1007,18,1,2023-05-31T15:20:30.201208,
1007,14,1,2024-03-14T15:18:30.157646,
1007,1,1,2024-03-14T15:19:00.157646,
1007,11,1,2024-03-14T15:19:30.157646,
1007,2,1,2024-03-14T15:20:00.157646,
1007,18,1,2024-03-14T15:20:30.157646,
1007,7,1,2024-04-01T15:18:30.175534,
1007,1,1,2024-04-01T15:19:00.175534,
1007,18,1,2024-04-01T15:19:30.175534,
1007,12,1,2024-04-01T15:20:00.175534,
1007,2,1,2024-04-01T15:20:30.175534,
1007,16,1,2024-11-10T15:18:30.155302,
1007,1,1,2024-11-10T15:19:00.155302,
1007,10,1,2024-11-10T15:19:30.155302,
1007,15,1,2024-11-10T15:20:00.155302,
1007,12,1,2024-11-10T15:20:30.155302,
1007,3,1,2025-03-30T15:18:30.196090,
1007,2,1,2025-03-30T15:19:00.196090,
1007,19,1,2025-03-30T15:19:30.196090,
1007,13,1,2025-03-30T15:20:00.196090,
1007,4,1,2025-03-30T15:20:30.196090,
1007,8,1,2025-03-31T15:18:30.109081,
1007,11,1,2025-03-31T15:19:00.109081,
1007,18,1,2025-03-31T15:19:30.109081,
1007,5,1,2025-03-31T15:20:00.109081,
1007,2,1,2025-03-31T15:20:30.109081,
1007,3,1,2025-09-28T15:18:30.162201,
1007,2,1,2025-09-28T15:19:00.162201,
1007,19,1,2025-09-28T15:19:30.162201,
1007,13,1,2025-09-28T15:20:00.162201,
1007,4,1,2025-09-28T15:20:30.162201,
1007,6,1,2025-10-07T15:18:30.103707,
1007,18,1,2025-10-07T15:19:00.103707,
1007,19,1,2025-10-07T15:19:30.103707,
1007,15,1,2025-10-07T15:20:00.103707,
1007,17,1,2025-10-07T15:20:30.103707,
1008,4,1,2023-10-09T15:18:30.178640,
1008,13,1,2023-10-09T15:19:00.178640,
1008,10,1,2023-10-09T15:19:30.178640,
1008,12,1,2023-10-09T15:20:00.178640,
1008,17,1,2023-10-09T15:20:30.178640,
1008,15,1,2024-09-02T15:18:30.123273,
1008,18,1,2024-09-02T15:19:00.123273,
1008,17,1,2024-09-02T15:19:30.123273,
1008,6,1,2024-09-02T15:20:00.123273,
1008,16,1,2024-09-02T15:20:30.123273,
1008,14,1,2024-09-13T15:18:30.159085,
1008,1,1,2024-09-13T15:19:00.159085,
1008,11,1,2024-09-13T15:19:30.159085,
1008,2,1,2024-09-13T15:20:00.159085,
1008,18,1,2024-09-13T15:20:30.159085,
1008,4,1,2024-12-15T15:18:30.186013,
1008,13,1,2024-12-15T15:19:00.186013,
1008,10,1,2024-12-15T15:19:30.186013,
1008,12,1,2024-12-15T15:20:00.186013,
1008,17,1,2024-12-15T15:20:30.186013,
1008,19,1,2025-07-16T15:18:30.110667,
1008,3,1,2025-07-16T15:19:00.110667,
1008,6,1,2025-07-16T15:19:30.110667,
1008,12,1,2025-07-16T15:20:00.110667,
1008,1,1,2025-07-16T15:20:30.110667,
1008,10,1,2025-08-15T15:18:30.176192,
1008,13,1,2025-08-15T15:19:00.176192,
1008,4,1,2025-08-15T15:19:30.176192,
1008,11,1,2025-08-15T15:20:00.176192,
1008,16,1,2025-08-15T15:20:30.176192,
1008,15,1,2025-08-18T15:18:30.137276,
1008,18,1,2025-08-18T15:19:00.137276,
1008,17,1,2025-08-18T15:19:30.137276,
1008,6,1,2025-08-18T15:20:00.137276,
1008,16,1,2025-08-18T15:20:30.137276,
1008,19,1,2025-08-24T15:18:30.195775,
1008,3,1,2025-08-24T15:19:00.195775,
1008,6,1,2025-08-24T15:19:30.195775,
1008,12,1,2025-08-24T15:20:00.195775,
1008,1,1,2025-08-24T15:20:30.195775,
1008,19,1,2025-11-12T15:18:30.152845,
1008,3,1,2025-11-12T15:19:00.152845,
1008,6,1,2025-11-12T15:19:30.152845,
1008,12,1,2025-11-12T15:20:00.152845,
1008,1,1,2025-11-12T15:20:30.152845,
1009,7,1,2022-12-07T15:18:30.194457,
1009,1,1,2022-12-07T15:19:00.194457,
1009,18,1,2022-12-07T15:19:30.194457,
1009,12,1,2022-12-07T15:20:00.194457,
1009,2,1,2022-12-07T15:20:30.194457,
1009,19,1,2023-05-26T15:18:30.116029,
1009,3,1,2023-05-26T15:19:00.116029,
1009,6,1,2023-05-26T15:19:30.116029,
1009,12,1,2023-05-26T15:20:00.116029,
1009,1,1,2023-05-26T15:20:30.116029,
1009,19,1,2025-06-01T15:18:30.171293,
1009,3,1,2025-06-01T15:19:00.171293,
1009,6,1,2025-06-01T15:19:30.171293,
1009,12,1,2025-06-01T15:20:00.171293,
1009,1,1,2025-06-01T15:20:30.171293,
1009,16,1,2023-06-04T15:18:30.131007,
1009,1,1,2023-06-04T15:19:00.131007,
1009,10,1,2023-06-04T15:19:30.131007,
1009,15,1,2023-06-04T15:20:00.131007,
1009,12,1,2023-06-04T15:20:30.131007,
1009,17,1,2023-10-07T15:18:30.183719,
1009,15,1,2023-10-07T15:19:00.183719,
1009,1,1,2023-10-07T15:19:30.183719,
1009,9,1,2023-10-07T15:20:00.183719,
1009,20,1,2023-10-07T15:20:30.183719,
1009,19,1,2024-01-10T15:18:30.184678,
1009,3,1,2024-01-10T15:19:00.184678,
1009,6,1,2024-01-10T15:19:30.184678,
1009,12,1,2024-01-10T15:20:00.184678,
1009,1,1,2024-01-10T15:20:30.184678,
1009,6,1,2024-02-20T15:18:30.109049,
1009,18,1,2024-02-20T15:19:00.109049,
1009,19,1,2024-02-20T15:19:30.109049,
1009,15,1,2024-02-20T15:20:00.109049,
1009,17,1,2024-02-20T15:20:30.109049,
1009,20,1,2024-04-06T15:18:30.151897,
1009,17,1,2024-04-06T15:19:00.151897,
1009,6,1,2024-04-06T15:19:30.151897,
1009,9,1,2024-04-06T15:20:00.151897,
1009,10,1,2024-04-06T15:20:30.151897,
1009,16,1,2024-04-25T15:18:30.118775,
1009,1,1,2024-04-25T15:19:00.118775,
1009,10,1,2024-04-25T15:19:30.118775,
1009,15,1,2024-04-25T15:20:00.118775,
1009,12,1,2024-04-25T15:20:30.118775,
1009,9,1,2024-05-14T15:18:30.115560,
1009,17,1,2024-05-14T15:19:00.115560,
1009,12,1,2024-05-14T15:19:30.115560,
1009,13,1,2024-05-14T15:20:00.115560,
1009,15,1,2024-05-14T15:20:30.115560,
1009,5,1,2024-10-03T15:18:30.183067,
1009,18,1,2024-10-03T15:19:00.183067,
1009,2,1,2024-10-03T15:19:30.183067,
1009,8,1,2024-10-03T15:20:00.183067,
1009,1,1,2024-10-03T15:20:30.183067,
100,18,1,2023-02-05T15:18:30.123472,
100,6,1,2023-02-05T15:19:00.123472,
100,15,1,2023-02-05T15:19:30.123472,
100,8,1,2023-02-05T15:20:00.123472,
100,5,1,2023-02-05T15:20:30.123472,
100,9,1,2023-06-05T15:18:30.188039,
100,17,1,2023-06-05T15:19:00.188039,
100,12,1,2023-06-05T15:19:30.188039,
100,13,1,2023-06-05T15:20:00.188039,
100,15,1,2023-06-05T15:20:30.188039,
100,18,1,2023-09-17T15:18:30.162933,
100,6,1,2023-09-17T15:19:00.162933,
100,15,1,2023-09-17T15:19:30.162933,
100,8,1,2023-09-17T15:20:00.162933,
100,5,1,2023-09-17T15:20:30.162933,
100,7,1,2024-01-17T15:18:30.201892,
100,1,1,2024-01-17T15:19:00.201892,
100,18,1,2024-01-17T15:19:30.201892,
100,12,1,2024-01-17T15:20:00.201892,
100,2,1,2024-01-17T15:20:30.201892,
100,10,1,2025-03-27T15:18:30.168697,
100,13,1,2025-03-27T15:19:00.168697,
100,4,1,2025-03-27T15:19:30.168697,
100,11,1,2025-03-27T15:20:00.168697,
100,16,1,2025-03-27T15:20:30.168697,
100,16,1,2025-04-15T15:18:30.147768,
100,1,1,2025-04-15T15:19:00.147768,
100,10,1,2025-04-15T15:19:30.147768,
100,15,1,2025-04-15T15:20:00.147768,
100,12,1,2025-04-15T15:20:30.147768,
100,16,1,2025-11-08T15:18:30.184873,
100,1,1,2025-11-08T15:19:00.184873,
100,10,1,2025-11-08T15:19:30.184873,
100,15,1,2025-11-08T15:20:00.184873,
100,12,1,2025-11-08T15:20:30.184873,
1010,14,1,2023-02-09T15:18:30.145697,
1010,1,1,2023-02-09T15:19:00.145697,
1010,11,1,2023-02-09T15:19:30.145697,
1010,2,1,2023-02-09T15:20:00.145697,
1010,18,1,2023-02-09T15:20:30.145697,
1010,5,1,2023-11-13T15:18:30.191570,
1010,18,1,2023-11-13T15:19:00.191570,
1010,2,1,2023-11-13T15:19:30.191570,
1010,8,1,2023-11-13T15:20:00.191570,
1010,1,1,2023-11-13T15:20:30.191570,
1010,1,1,2024-02-02T15:18:30.104584,
1010,14,1,2024-02-02T15:19:00.104584,
1010,7,1,2024-02-02T15:19:30.104584,
1010,12,1,2024-02-02T15:20:00.104584,
1010,13,1,2024-02-02T15:20:30.104584,
1010,7,1,2024-07-28T15:18:30.149092,
1010,1,1,2024-07-28T15:19:00.149092,
1010,18,1,2024-07-28T15:19:30.149092,
1010,12,1,2024-07-28T15:20:00.149092,
1010,2,1,2024-07-28T15:20:30.149092,
1010,8,1,2024-08-09T15:18:30.128817,
1010,11,1,2024-08-09T15:19:00.128817,
1010,18,1,2024-08-09T15:19:30.128817,
1010,5,1,2024-08-09T15:20:00.128817,
1010,2,1,2024-08-09T15:20:30.128817,
1011,15,1,2023-04-26T15:18:30.201593,
1011,18,1,2023-04-26T15:19:00.201593,
1011,17,1,2023-04-26T15:19:30.201593,
1011,6,1,2023-04-26T15:20:00.201593,
1011,16,1,2023-04-26T15:20:30.201593,
1011,12,1,2023-05-03T15:18:30.178962,
1011,1,1,2023-05-03T15:19:00.178962,
1011,11,1,2023-05-03T15:19:30.178962,
1011,7,1,2023-05-03T15:20:00.178962,
1011,9,1,2023-05-03T15:20:30.178962,
1011,15,1,2023-08-20T15:18:30.163768,
1011,18,1,2023-08-20T15:19:00.163768,
1011,17,1,2023-08-20T15:19:30.163768,
1011,6,1,2023-08-20T15:20:00.163768,
1011,16,1,2023-08-20T15:20:30.163768,
1011,12,1,2023-09-25T15:18:30.169391,
1011,1,1,2023-09-25T15:19:00.169391,
1011,11,1,2023-09-25T15:19:30.169391,
1011,7,1,2023-09-25T15:20:00.169391,
1011,9,1,2023-09-25T15:20:30.169391,
1011,2,1,2024-03-22T15:18:30.130055,
1011,3,1,2024-03-22T15:19:00.130055,
1011,5,1,2024-03-22T15:19:30.130055,
